File ID,Illustration,Chp,Part Number,Caption,DB ID,FileName,FileType,Error in print
Figure 20.15,Figure,20,15,"Fig. 20.15. SJ5b, Phase 9 (Pl. 20.22:5). (p08Z3-0150) ",p08Z3-0150,p08Z3-0150.tif,tif,
Figure 20.16,Figure,20,16,"Fig. 20.16. SJ10, Phase 7 (Pl. 20.52:1). (p08Z3-0139) ",p08Z3-0139,p08Z3-0139.tif,tif,
Figure 20.17,Figure,20,17,"Fig. 20.17. SJ11, Phase 9 (Pl. 20.27:6). (p08Z3-0147) ",p08Z3-0147,p08Z3-0147.tif,tif,
Figure 20.18,Figure,20,18,"Fig. 20.18. Egyptian jar, Phase 9 (Pl. 20.24:1). (p08Z3-0143) ",p08Z3-0143,p08Z3-0143.tif,tif,
Figure 20.19,Figure,20,19,"Fig. 20.19. Egyptian jar, Phase 9 (Pl. 20.24:3). (p08Z3-0142) ",p08Z3-0142,p08Z3-0142.tif,tif,
Figure 20.20,Figure,20,20,"Fig. 20.20. Egyptian jar, Phase 9 (Pl. 20.24:4). (p08Z3-0144) ",p08Z3-0144,p08Z3-0144.tif,tif,
Figure 20.21,Figure,20,21,"Fig. 20.21. PT1, collared-rim pithos, Phase 9 (Pl. 20.25:1). (p08Z3-0146) ",p08Z3-0146,p08Z3-0146.tif,tif,
Figure 20.22,Figure,20,22,"Fig. 20.22. PT1, collared-rim pithos, Phase 9 (Pl. 20.25:3). (p08Z3-0141) ",p08Z3-0141,p08Z3-0141.tif,tif,
Figure 20.23,Figure,20,23,"Fig. 20.23. PT1, collared-rim pithos, Phase 6b (Pl. 20.60:14). (p08Z3-0116) ",p08Z3-0116,p08Z3-0116.tif,tif,
Figure 20.24,Figure,20,24,"Fig. 20.24. PT2, wavy-band pithos, Phase “10 and 9” (Reg. no. 181530, Locus 18216). (p08Z-0114) ",p08Z3-0114,p08Z3-0114.tif,tif,x
Figure 20.25,Figure,20,25,"Fig. 20.25. PT2, wavy-band pithos, Phase 9 (Reg. no. 188926, Locus 18570). (p08Z3-0115) ",p08Z3-0115,p08Z3-0115.tif,tif,
Figure 20.26,Figure,20,26,"Fig. 20.26. JG1, Phase 9 (Pl. 20.18:6). (p08Z3-0120) ",p08Z3-0120,p08Z3-0120.tif,tif,
Figure 20.27,Figure,20,27,"Fig. 20.27. JG10, Phase 9 (Pl. 20.27:9). (p08Z3-0123) ",p08Z3-0123,p08Z3-0123.tif,tif,
Figure 20.28,Figure,20,28,"Fig. 20.28. GR2, painted variant of jug rim, Phase 10 (Pl. 20.8:2). (p08X-4029) ",p08X-4029,p08X-4029.tif,tif,
Figure 20.29,Figure,20,29,"Fig. 20.29. DJ1, Phase 10 (Pl. 20.8:16). (p08Z3-0118) ",p08Z3-0118,p08Z3-0118.tif,tif,
Figure 20.30,Figure,20,30,"Fig. 20.30. DJ4, Phase 6b (Pl. 20.60:26). (p08z3-0106) ",p08z3-0106,p08Z3-0106.tif,tif,
Figure 20.31,Figure,20,31,"Fig. 20.31. DJ4, Phase 7a (Pl. 20.50:16). (p08X-4087) ",p08X-4087,p08X-4087.tif,tif,
Figure 20.32,Figure,20,32,"Fig. 20.32. FL2, Monochrome-red flask (Area D2, L10D2-516, 10D2-5170). (p16Z3-1022) ",p16Z3-1022,p16Z3-1022.tif,tif,
Figure 20.33,Figure,20,33,"Fig. 20.33. FL4, Phoenician Bichrome flask, Phase 7 (Reg. no. 99699/50, Locus 9950). (p08X-4050) ",p08X-4050,p08X-4050.tif,tif,
Figure 20.34a-b,Figure,20,34a-b,"Fig. 20.34b. FL4, Phoenician Bichrome flask, Phase 6b (Pl. 20.61:5). (p08X-4068, 4070)",p08X-4068,p08X-4068.tif,tif,
Figure 20.39a,Figure,20,39a,"Fig. 20.39a. PJ1, Phoenician Bichrome jug, “Phase 6 and later” (Reg. no. 92738, Locus 9305). (p08Z3-0104)",p08Z3-0104,p08Z3-0104.tif,tif,
Figure 20.39b,Figure,20,39b,"Fig. 20.39b. PJ1, Phoenician Bichrome jug, “Phase 6 and later” (Reg. no. 92738, Locus 9305). (p08Z3-0105)",p08Z3-0105,p08Z3-0105.tif,tif,
Figure 20.35,Figure,20,35,"Fig. 20.35. PJ2, Monochrome-red jug, Phase 10b (Pl. 20.8:26). (p08Z3-0103)",p08Z3-0103,p08Z3-0103.tif,tif,
Figure 20.36,Figure,20,36,"Fig. 20.36. PJ2, Monochrome-red jug, Phase 10c (Pl. 20.8:28). (p08X-4028)",p08X-4028,p08X-4028.tif,tif,
Figure 20.37,Figure,20,37,"Fig. 20.37. PJ3, Monochrome-red jug, Phase 7 (Pl. 20.55:9). (p08X-4063)",p08X-4063,p08X-4063.tif,tif,
Figure 20.38,Figure,20,38,"Fig. 20.38. PJ11, Phoenician Bichrome jug, Phase 7 (Reg. no. 98378, Wall 9841). (p08X-0109)",p08X-0109,p08X-0109.tif,tif,
Figure 20.40,Figure,20,40,"Fig. 20.40. PJ15, Phoenician Bichrome jug, Phase 6b (Pl. 20.61:13). (p08Z3-0126)",p08Z3-0126,p08Z3-0126.tif,tif,
Figure 20.41,Figure,20,41,"Fig. 20.41. PJ15, Phoenician Bichrome jug (variant), Phase 7a (Pl. 20.50:11). (p08Z3-0117)",p08Z3-0117,p08Z3-0117.tif,tif,
Figure 20.42,Figure,20,42,"Fig. 20.42. PJ15, Phoenician Bichrome jug, Phase 6b (Reg. no. 97017, L9630). (p08X-4004)",p08X-4004,p08X-4004.tif,tif,
Figure 20.43,Figure,20,43,"Fig. 20.43. PJ20, Monochrome strainer-spouted jug basket handle jug, Phase 9 (Pl. 20.26:11). (p08X-0110)",p08X-0110,p08X-0110.tif,tif,
Figure 20.44,Figure,20,44,"Fig. 20.44. PJ23, spout of strainer-spouted jug with uncommon design, Phase “11 and 10” (Pl. 20.1:11). (p08X-0107)",p08X-0107,p08X-0107.tif,tif,
Figure 20.45,Figure,20,45,"Fig. 20.45. PJ30, Phoenician Bichrome strainer jug, Phase 6b (Pl. 20.61:21). (p08X-4085)",p08X-4085,p08X-4085.tif,tif,
Figure 20.46,Figure,20,46,"Fig. 20.46. PJ30, Phoenician Bichrome strainer jug, Phase 6b (Pl. 20.61:27). (p08X-4014)",p08X-4014,p08X-4014.tif,tif,
Figure 20.47,Figure,20,47,"Fig. 20.47. Painted krater, Phase 10 (Pl. 20.14:13). (p08X-4023)",p08X-4023,p08X-4023.tif,tif,
Figure 20.48,Figure,20,48,"Fig. 20.48. Closed vessel with red OMDS design, Phase 10c (Pl. 20.13:3). (p08X-4006)",p08X-4006,p08X-4006.tif,tif,
Figure 20.49,Figure,20,49,"Fig. 20.49. Closed vessel with red OMDS design, probably strainer jug PJ21, Phase 10c (Pl. 20.8:32). (p08X-4030)",p08X-4030,p08X-4030.tif,tif,
Figure 20.50,Figure,20,50,"Fig. 20.50. Closed vessel with red OMDS design, probably strainer jug PJ21, Phase 10b (Pl. 20.8:33). (p08X-4007)",p08X-4007,p08X-4007.tif,tif,
Figure 20.51,Figure,20,51,"Fig. 20.51. BL1, Philistine Bichrome skyphos, Phase “11 and 10” (Pl. 20.1:4). (p08X-4080)",p08X-4080,p08X-4080.tif,tif,
Figure 20.52,Figure,20,52,"Fig. 20.52. Philistine-like Bichrome jug, produced on the Carmel coast or in Ramot Menashe, Phase 10b (Pl. 20.8:35). (p08X-4083)",p08X-4083,p08X-4083.tif,tif,
Figure 20.53,Figure,20,53,"Fig. 20.53. Philistine Bichrome jug, produced on the southern Levantine coast, Phase 10 (Pl. 20.13:8). (p08X-4074)",p08X-4074,p08X-4074.tif,tif,
Figure 20.54,Figure,20,54,"Fig. 20.54. Zoomorphic vessel, Phase 10b (Pl. 20.9:3). (p08X-4077)",p08X-4077,p08X-4077.tif,tif,
Figure 20.55,Figure,20,55,"Fig. 20.55. Flask or zoomorphic vessel, Phase 10b (Pl. 20.8:23). (p08X-4035)",p08X-4035,p08X-4035.tif,tif,
Figure 20.56,Figure,20,56,"Fig. 20.56. Pot bellows, Phase 10c (Pl. 20.13:13). (p08Z3-0121)",p08Z3-0121,p08Z3-0121.tif,tif,
Figure 20.57,Figure,20,57,"Fig. 20.57. Clay model (?), Phase 10 (Pl. 20.9:4). (p08X-4034)",p08X-4034,p08X-4034.tif,tif,
Figure 20.58a,Figure,20,58a,"Fig. 20.58a. Decorated strainer-spouted jug with red OMDS design, Phase 9 (Pl. 20.28:12). (p08Z3-0131)",p08Z3-0131,p08Z3-0131.tif,tif,
Figure 20.58b,Figure,20,58b,"Fig. 20.58b. Decorated strainer-spouted jug with red OMDS design, Phase 9 (Pl. 20.28:12). (p08Z3-0131)",p08Z3-0131,p08Z3-0131.tif,tif,
Figure 20.59,Figure,20,59,"Fig. 20.59. Spouted jug with OMDS design, Phase 9 (Pl. 20.27:15). (p08X-4097)",p08X-4097,p08X-4097.tif,tif,
Figure 20.60,Figure,20,60,"Fig. 20.60. Handmade Burnished Ware bowl, Phase 8 (Pl. 20.38:4). (p08X-4081)",p08X-4081,p08X-4081.tif,tif,
Figure 20.61,Figure,20,61,"Fig. 20.61. Decorated goblet, Phase 8 (Pl. 20.39:15). (p08Z3-0135)",p08Z3-0135,p08Z3-0135.tif,tif,
Figure 20.62,Figure,20,62,"Fig. 20.62. Chalice, Phase 8 (Pl. 20.39:16). (p08Z3-0132)",p08Z3-0132,p08Z3-0132.tif,tif,
Figure 20.63,Figure,20,63,"Fig. 20.63. Jug fragment with OMDS-associated design, Phase “8 and 7” (Pl. 20.44:22). (p08X-4079)",p08X-4079,p08X-4079.tif,tif,
Figure 20.64,Figure,20,64,"Fig. 20.64. Cup and saucer, Phase 7a (Pl. 20.48:25). (p06X-6048)",p06X-6048,p06X-6048.tif,tif,
Figure 20.65,Figure,20,65,"Fig. 20.65. Wide bag-shaped jar, Phase 6b (Pl. 20.60:1). (p08Z3-0145)",p08Z3-0145,p08Z3-0145.tif,tif,
Figure 20.66,Figure,20,66,"Fig. 20.66. Clay model(?), Phase 6b (Pl. 20.62:16). (p08X-4032)",p08X-4032,p08X-4032.tif,tif,
Figure 20.67,Figure,20,67,"Fig. 20.67. Small Phoenician Bichrome jar, Phase 6a (Pl. 20.66:5). (p08X-4037)",p08X-4037,p08X-4037.tif,tif,
Figure 20.68,Figure,20,68,"Fig. 20.68. Bag-shaped jar, Phase 6a (Pl. 20.66:6). (p08Z3-0151)",p08Z3-0151,p08Z3-0151.tif,tif,
Figure 20.69,Figure,20,69,"Fig. 20.69. Red-slipped jug, Phase 6a (Pl. 20.67:7). (p08x-4099)",p08x-4099,p08X-4099.tif,tif,
Figure 20.70,Figure,20,70,"Fig. 20.70. Cypriot Bichrome bowl, Phase 6a (Pl. 20.67:18). (p08X-4073)",p08X-4073,p08X-4073.tif,tif,
Figure 20.71,Figure,20,71,"Fig. 20.71. Assyrianizing carinated bowl, Phase 5 (Pl. 20.72:3). (p08Z3-0129)",p08Z3-0129,p08Z3-0129.tif,tif,
Figure 20.72,Figure,20,72,"Fig. 20.72. Hemispherical red-slipped bowl, “Phase 6 and later” (Pl. 20.73:3). (p08X-4095)",p08X-4095,p08X-4095.tif,tif,
Figure 20.73,Figure,20,73,"Fig. 20.73. Incised cooking pot rim, “Phase 6 and later” (Pl. 20.74:9). (p08X-4066)",p08X-4066,p08X-4066.tif,tif,
Figure 20.74,Figure,20,74,"Fig. 20.74. Cypriot Black-on-Red bowl, “Phase 6 and later” (Reg. no. 96416/50, L9298). (p08X-4044)",p08X-4044,p08X-4044.tif,tif,
Figure 20.75,Figure,20,75,"Fig. 20.75. Cypriot White Painted amphora, “Phase 6 and later” (Pl. 20.78:6). (p08X-4094)",p08X-4094,p08X-4094.tif,tif,
Figure 20.76,Figure,20,76,"Fig. 20.76. Cypriot Bichrome amphora, “Phase 6 and later” (Pl. 20.78:4). (p08X-4049)",p08X-4049,p08X-4049.tif,tif,
Figure 21.1,Figure,21,1,Fig. 21.1. Distribution of bowl types in Phase 10. (d10Z1-1196),d10Z1-1196,d10Z1-1196.tif,tif,
Figure 21.2,Figure,21,2,Fig. 21.2. Distribution of bowl types in Phase 9. (d10Z1-1197),d10Z1-1197,d10Z1-1197.tif,tif,
Figure 21.3,Figure,21,3,Fig. 21.3. Distribution of bowl types in Phase 8. (d10Z1-1198),d10Z1-1198,d10Z1-1198.tif,tif,
Figure 21.4,Figure,21,4,Fig. 21.4. Distribution of bowl types in Phase 7. (d10Z1-1199),d10Z1-1199,d10Z1-1199.tif,tif,
Figure 21.5,Figure,21,5,Fig. 21.5. Distribution of bowl types in Phase 6b. (d10Z1-1200),d10Z1-1200,d10Z1-1200.tif,tif,
Figure 21.6,Figure,21,6,Fig. 21.6. Distribution of bowl types in Phase 6a. (d10Z1-1201),d10Z1-1201,d10Z1-1201.tif,tif,
Figure 21.7,Figure,21,7,"Fig. 21.7. Distribution of BL22, BL23, BL24, BL25, BL26 in Phases 10–6a. (d10Z1-1202)",d10Z1-1202,d10Z1-1202.tif,tif,
Figure 21.8,Figure,21,8,"Fig. 21.8. Distribution of BL31, BL32, BL33 in Phases 10–6a. (d10Z1-1203)",d10Z1-1203,d10Z1-1203.tif,tif,
Figure 21.9,Figure,21,9,Fig. 21.9. Distribution of krater types in Phase 10. (d10Z1-1204),d10Z1-1204,d10Z1-1204.tif,tif,
Figure 21.10,Figure,21,10,Fig. 21.10. Distribution of krater types in Phase 9. (d10Z1-1205),d10Z1-1205,d10Z1-1205.tif,tif,
Figure 21.11,Figure,21,11,Fig. 21.11. Distribution of krater types in Phase 8. (d10Z1-1206),d10Z1-1206,d10Z1-1206.tif,tif,
Figure 21.12,Figure,21,12,Fig. 21.12. Distribution of krater types in Phase 7. (d10Z1-1207),d10Z1-1207,d10Z1-1207.tif,tif,
Figure 21.13,Figure,21,13,Fig. 21.13. Distribution of krater types in Phase 6b. (d10Z1-1208),d10Z1-1208,d10Z1-1208.tif,tif,
Figure 21.14,Figure,21,14,Fig. 21.14. Distribution of krater types in Phase 6a. (d10Z1-1209),d10Z1-1209,d10Z1-1209.tif,tif,
Figure 21.15,Figure,21,15,Fig. 21.15. Distribution of KR1 in Phases 10–6a. (d10Z1-1210),d10Z1-1210,d10Z1-1210.tif,tif,
Figure 21.16,Figure,21,16,Fig. 21.16. Distribution of sub-types of KR21 in Phases 10–6a. (d10Z1-1211),d10Z1-1211,d10Z1-1211.tif,tif,
Figure 21.17,Figure,21,17,Fig. 21.17. Distribution of cooking pot types in Phase 10. (d10Z1-1212),d10Z1-1212,d10Z1-1212.tif,tif,
Figure 21.18,Figure,21,18,Fig. 21.18. Distribution of cooking pot types in Phase 9. (d10Z1-1213),d10Z1-1213,d10Z1-1213.tif,tif,
Figure 21.19,Figure,21,19,Fig. 21.19. Distribution of cooking pot types in Phase 8. (d10Z1-1214),d10Z1-1214,d10Z1-1214.tif,tif,
Figure 21.20,Figure,21,20,Fig. 21.20. Distribution of cooking pot types in Phase 7. (d10Z1-1215),d10Z1-1215,d10Z1-1215.tif,tif,
Figure 21.21,Figure,21,21,Fig. 21.21. Distribution of cooking pot types in Phase 6b. (d10Z1-1216),d10Z1-1216,d10Z1-1216.tif,tif,
Figure 21.22,Figure,21,22,Fig. 21.22. Distribution of cooking pot types in Phase 6a. (d10Z1-1217),d10Z1-1217,d10Z1-1217.tif,tif,
Figure 21.23,Figure,21,23,"Fig. 21.23. Distribution of CP5, CP7, CP11, CP12 in Phases 10– 6a. (d10Z1-1218)",d10Z1-1218,d10Z1-1218.tif,tif,
Figure 21.24,Figure,21,24,"Fig. 21.24. Distribution of CP 20, CP21, CP22 in Phases 10–6a. (d10Z1-1219)",d10Z1-1219,d10Z1-1219.tif,tif,
Figure 21.25,Figure,21,25,"Fig. 21.25. Distribution of jar, jar rim and pithos types in Phase 10. (d10Z1-1220)",d10Z1-1220,d10Z1-1220.tif,tif,
Figure 21.26,Figure,21,26,"Fig. 21.26. Distribution of jar, jar rim and pithos types in Phase 9. (d10Z1-1221)",d10Z1-1221,d10Z1-1221.tif,tif,
Figure 21.27,Figure,21,27,"Fig. 21.27. Distribution of jar, jar rim and pithos types in Phase 8. (d10Z1-1222)",d10Z1-1222,d10Z1-1222.tif,tif,
Figure 21.28,Figure,21,28,"Fig. 21.28. Distribution of jar, jar rim and pithos types in Phase 7. (d10Z1-1223)",d10Z1-1223,d10Z1-1223.tif,tif,
Figure 21.29,Figure,21,29,"Fig. 21.29. Distribution of jar, jar rim and pithos types in Phase 6b. (d10Z1-1224)",d10Z1-1224,d10Z1-1224.tif,tif,
Figure 21.30,Figure,21,30,"Fig. 21.30. Distribution of jar, jar rim and pithos types in Phase 6a. (d10Z1-1225)",d10Z1-1225,d10Z1-1225.tif,tif,
Figure 21.31,Figure,21,31,"Fig. 21.31. Distribution of SJ3, SJ4-SJ5-JR1-JR2, SJ6-JR8-JR9 in Phases 10–6a. (d10Z1-1226)",d10Z1-1226,d10Z1-1226.tif,tif,
Figure 21.32,Figure,21,32,Fig. 21.32. Distribution of SJ10 in Phases 10–6a. (d10Z1-1227),d10Z1-1227,d10Z1-1227.tif,tif,
Figure 21.33,Figure,21,33,Fig. 21.33. Distribution of jug and jug rim types in Phase 10. (d10Z1-1228),d10Z1-1228,d10Z1-1228.tif,tif,
Figure 21.34,Figure,21,34,Fig. 21.34. Distribution of jug and jug rim types in Phase 9. (d10Z1-1229),d10Z1-1229,d10Z1-1229.tif,tif,
Figure 21.35,Figure,21,35,Fig. 21.35. Distribution of jug and jug rim types in Phase 8. (d10Z1-1228),d10Z1-1230,d10Z1-1230.tif,tif,x
Figure 21.36,Figure,21,36,Fig. 21.36. Distribution of jug and jug rim types in Phase 7. (d10Z1-1229),d10Z1-1229,d10Z1-1231.tif,tif,x
Figure 21.37,Figure,21,37,Fig. 21.37. Distribution of jug and jug rim types in Phase 6b. (d10Z1-1232),d10Z1-1232,d10Z1-1232.tif,tif,
Figure 21.38,Figure,21,38,Fig. 21.38. Distribution of jug and jug rim types in Phase 6a. (d10Z1-1233),d10Z1-1233,d10Z1-1233.tif,tif,
Figure 21.39,Figure,21,39,"Fig. 21.39. Distribution of cooking jugs JG5, JG6, JG7, JG8 in Phases 10–6. (d10Z1-1234)",d10Z1-1234,d10Z1-1234.tif,tif,
Figure 21.40,Figure,21,40,Fig. 21.40. Distribution of painted jug and flask types in Phase 10. (d10Z1-1235),d10Z1-1235,d10Z1-1235.tif,tif,
Figure 21.41,Figure,21,41,Fig. 21.41. Distribution of painted jug and flask types in Phase 9. (d10Z1-1236),d10Z1-1236,d10Z1-1236.tif,tif,
Figure 21.42,Figure,21,42,Fig. 21.42. Distribution of painted jug and flask types in Phase 8.  (d10Z1-1237),d10Z1-1237,d10Z1-1237.tif,tif,
Figure 21.43,Figure,21,43,Fig. 21.43. Distribution of painted jug and flask types in Phase 7. (d10Z1-1238),d10Z1-1238,d10Z1-1238.tif,tif,
Figure 21.44,Figure,21,44,Fig. 21.44. Distribution of painted jug and flask types in Phase 6b. (d10Z1-1239),d10Z1-1239,d10Z1-1239.tif,tif,
Figure 21.45,Figure,21,45,Fig. 21.45. Distribution of painted jug and flask types in Phase 6a. (d10Z1-1240),d10Z1-1240,d10Z1-1240.tif,tif,
Figure 21.46,Figure,21,46,"Fig. 21.46. Distribution of monochrome-red flasks and jugs—FL1, FL2, PJ1, PJ2, PJ3, PJ4, PJ20, PJ21, PJ23—in Phases 10– 6a. (d10Z1-1241)",d10Z1-1241,d10Z1-1241.tif,tif,
Figure 21.47,Figure,21,47,"Fig. 21.47. Distribution of Bichrome flasks and jugs—FL4, PJ10, PJ11, PJ12, PJ14, PJ15, PJ16, PJ30—in Phases 10–6a. (d10Z1-1242)",d10Z1-1242,d10Z1-1242.tif,tif,
Figure 22.1,Figure,22,1,"Fig. 22.1. Plan of the Phase 10c building, with location of selected metallurgical remains; A: the section analyzed by Berna et al. (2007); B: Furnace 18308; C: pot bellows. (d09Z3-1457)",d09Z3-1457,d09Z3-1457.tif,tif,
Figure 22.2,Figure,22,2,Fig. 22.2. A melting pit identified in the eastern section. (p10Z3-1029),p10Z3-1029,p10Z3-1029 .tif,tif,
Figure 22.3,Figure,22,3,Fig. 22.3. Phase 10c Furnace 18308. Note aperture in southern wall. (p08Z3-1277),p08Z3-1277,p08Z3-1277.tif,tif,
Figure 22.4,Figure,22,4,"Fig. 22.4. Pot bellows in situ, looking west; photograph and drawing of the restored pot. (p05Z3-0635)",p05Z3-0635,p05Z3-0635.tif,tif,
Figure 22.5,Figure,22,5,Fig. 22.5. Bronze prills from Phase 10c L18312. (p10Z3-0089),p10Z3-0089,p10Z3-0089.tif,tif,
Figure 22.6,Figure,22,6,Fig. 22.6. Fe/Cu ratio measured in the prills and chunks. (d10Z1-1106),d10Z1-1106,d10Z1-1106.tif,tif,
Figure 22.7,Figure,22,7,"Fig. 22.7. a: Crucible base with slagged interior; b: Image of crucible slag taken using an optical microscope with polarized light at X500, showing various oxidation phases (SnO2, Cu2O and CuO), typically produced during the remelting of bronze. (p16Z3-1023) ",p16Z3-1023,p16Z3-1023.tif,tif,
Figure 22.8,Figure,22,8,Fig. 22.8. FTIR spectra of crucible’s section (see Fig. 22.7a). (d10Z1-1108),d10Z1-1108,d10Z1-1108.tif,tif,
Figure 23.1a-b,Figure,23,1a-b,"Fig. 23.1a-b. Lead isotope ratios of items from Phases 12–10 compared to ores, ingots and metallurgical remains from Timna ̔, Faynan and Cyprus (for references, see text). Analytical error (1s) of our points (less than 0.004%) is within the markers. (d16Z1-0110) ",d16Z1-0110,d16Z1-0110.tif,tif,
Figure 23.1c,Figure,23,1c,"Fig. 23.1c. Enlargement of the right part of Fig. 23.1a, showing the consistency of the items from Phases 11 and 10 with the Arabah ores. (d16Z1-0111)",d16Z1-0111,d16Z1-0111.tif,tif,
Figure 23.1d-e,Figure,23,1d-e,"Fig. 23.1d-e. Lead isotope ratios of items from Phase 12 compared to ingots from the Cape Gelydonia, Kefar Samir and Hishulei Carmel cargoes (for references, see text). Analytical error (1s) of our points (less than 0.004%) is within the markers. (d16Z1-0112) ",d16Z1-0112,d16Z1-0112.tif,tif,
Figure 24.1,Figure,24,1,Fig. 24.1. Sickle blade (Reg. no. 99163). (p10Z3-0031),p10Z3-0031,p10Z3-0031.tif,tif,
Figure 24.2,Figure,24,2,Fig. 24.2. Blade tool (Reg. no. 180758/1). (p10Z3-0032),p10Z3-0032,p10Z3-0032.tif,tif,
Figure 24.3,Figure,24,3,Fig. 24.3. Sickle blade; trapezoidal cross-section (Reg. no. 97992). (p10Z3-0033),p10Z3-0033,p10Z3-0033.tif,tif,
Figure 24.4,Figure,24,4,"Fig. 24.4. Blade tool, triangular cross-section (Reg. no. 98904). (p10Z3-0034)",p10Z3-0034,p10Z3-0034.tif,tif,
Figure 24.5,Figure,24,5,Fig. 24.5. Sickle blade; note steep angle of cutting edge (lower edge) due to resharpening by pressure flaking (Reg. no. 99406). (p10Z3-0035),p10Z3-0035,p10Z3-0035.tif,tif,
Figure 24.6,Figure,24,6,Fig. 24.6. Prismatic sickle blade (Reg. no. 160084/2). (p10Z3-0036),p10Z3-0036,p10Z3-0036.tif,tif,
Figure 24.7,Figure,24,7,Fig. 24.7. Prismatic sickle blade with plaster adhesive attached (Reg. No. 185844). (p10Z3-0037),p10Z3-0037,p10Z3-0037.tif,tif,
Figure 24.8,Figure,24,8,Fig. 24.8. Geometric sickle blade (Reg. no. 181215). (p10Z3-0038),p10Z3-0038,p10Z3-0038.tif,tif,
Figure 24.9,Figure,24,9,Fig. 24.9. Geometric sickle blade (Reg. no. 98777). (p10Z3-0039),p10Z3-0039,p10Z3-0039.tif,tif,
Figure 24.10,Figure,24,10,Fig. 24.10. Geometric sickle blade (Reg. no. 181828). (p10Z3-0040),p10Z3-0040,p10Z3-0040.tif,tif,
Figure 24.11,Figure,24,11,Fig. 24.11. Geometric blade tool (Reg. no. 99422). (p10Z3-0041),p10Z3-0041,p10Z3-0041.tif,tif,
Figure 24.12,Figure,24,12,Fig. 24.12. Geometric blade tool (Reg. no. 160143). (p10Z3-0042),p10Z3-0042,p10Z3-0042.tif,tif,
Figure 24.13,Figure,24,13,Fig. 24.13. Bladelet (Reg. no. 181542). (p10Z3-0043),p10Z3-0043,p10Z3-0043.tif,tif,
Figure 24.14,Figure,24,14,Fig. 24.14. Bladelet (Reg. no. 181071). (p10Z3-0044),p10Z3-0044,p10Z3-0044.tif,tif,
Figure 24.15,Figure,24,15,Fig. 24.15. Formed flake tool (Reg. no. 181991/2). (p10Z3-0045),p10Z3-0045,p10Z3-0045.tif,tif,
Figure 24.16,Figure,24,16,Fig. 24.16. Notched flake tool (Reg. no. 181826). (p10Z3-0046),p10Z3-0046,p10Z3-0046.tif,tif,
Figure 24.17,Figure,24,17,Fig. 24.17. Denticulated flake tool (Reg. no. 98147). (p10Z3-0047),p10Z3-0047,p10Z3-0047.tif,tif,
Figure 24.18,Figure,24,18,"Fig. 24.18. Celt, broken approximately in half (Reg. no. 98220). (p10Z3-0048)",p10Z3-0048,p10Z3-0048.tif,tif,
Figure 24.19,Figure,24,19,Fig. 24.19. Uni-facial “knife” (Reg. no. 99888). (p10Z3-0049),p10Z3-0049,p10Z3-0049.tif,tif,
Figure 24.20,Figure,24,20,Fig. 24.20. Uni-directional core; white cortex (Reg. no. 181376). (p10Z3-0050),p10Z3-0050,p10Z3-0050.tif,tif,
Figure 24.21,Figure,24,21,"Fig. 24.21. Distribution of flint tools found under the Phase 9 destruction debris in each room; asterisks indicate the number of tools, but not the specific find-spot within the room. (d10Z1-1111)",d10Z1-1111,d10Z1-1111.tif,tif,
Figure 25.1,Figure,25,1,"Fig. 25.1. Scaraboid, Cat. No. 1. (p10Z3-0090)",p10Z3-0090,p10Z3-0090.tif,tif,
Figure 25.2,Figure,25,2,"Fig. 25.2. Scarab, Cat. No. 2. (p10Z3-0091)",p10Z3-0091,p10Z3-0091.tif,tif,
Figure 25.3,Figure,25,3,"Fig. 25.3. Scarab, Cat. No. 3. (p10Z3-0092)",p10Z3-0092,p10Z3-0092.tif,tif,
Figure 25.4,Figure,25,4,"Fig. 25.4. Scarab, Cat. No. 4. (p10Z3-0093)",p10Z3-0093,p10Z3-0093.tif,tif,
Figure 25.5,Figure,25,5,"Fig. 25.5. Seal, Cat. No. 5. (p10Z3-0094)",p10Z3-0094,p10Z3-0094.tif,tif,
Figure 25.6,Figure,25,6,"Fig. 25.6. Seal, Cat. No. 6. (p10Z3-0095)",p10Z3-0095,p10Z3-0095.tif,tif,
Figure 25.7,Figure,25,7,"Fig. 25.7. Seal, Cat. No. 7. (p10Z3-0096)",p10Z3-0096,p10Z3-0096.tif,tif,
Figure 25.8,Figure,25,8,"Fig. 25.8. Scarab, Cat. No. 8. (p10Z3-0097)",p10Z3-0097,p10Z3-0097.tif,tif,
Figure 25.9,Figure,25,9,"Fig. 25.9. Seal, Cat. No. 9. (p10Z3-0098)",p10Z3-0098,p10Z3-0098.tif,tif,
Figure 25.10,Figure,25,10,"Fig. 25.10. Scarab, Cat. No. 10. (p10Z3-0099)",p10Z3-0099,p10Z3-0099.tif,tif,
Figure 25.11,Figure,25,11,"Fig. 25.11. Scarab, Cat. No. 11. (p10Z3-0100)",p10Z3-0100,p10Z3-0100.tif,tif,
Figure 25.12,Figure,25,12,"Fig. 25.12. Scarab, Cat. No. 12. (p10Z3-0101)",p10Z3-0101,p10Z3-0101.tif,tif,
Figure 25.13,Figure,25,13,"Fig. 25.13. Scarab, Cat. No. 13. (p10Z3-0102)",p10Z3-0102,p10Z3-0102.tif,tif,
Figure 25.14,Figure,25,14,"Fig. 25.14. Scarab, Cat. No. 14. (p10Z3-0103)",p10Z3-0103,p10Z3-0103.tif,tif,
